LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1735118471.260432,1004978.500,30169,2,AK,1,100,30167
1735118471.288932,1005007.000,30169,2,AK,1,100,RD
1735118473.813932,1007532.000,30996,2,AK,1,100,30167
1735118476.338932,1010057.000,30996,2,AK,1,100,RD
1735118476.344432,1010062.500,30999,2,AK,1,100,30997
1735118476.349932,1010068.000,30999,2,AK,1,100,RD
1735118478.910433,1012628.500,31830,2,AK,1,100,30997
1735118481.470933,1015189.000,31830,2,AK,1,100,RD
1735118481.476933,1015195.000,31833,2,AK,1,100,31831
1735118481.482933,1015201.000,31833,2,AK,1,100,RD
1735118484.043433,1017761.500,32666,2,AK,1,100,31831
1735118486.603934,1020322.000,32666,2,AK,1,100,RD
1735118486.611434,1020329.500,32669,2,AK,1,100,32667
1735118486.618934,1020337.000,32669,2,AK,1,100,RD
1735118489.175934,1022894.000,33501,2,AK,1,100,32667
1735118491.732935,1025451.000,33501,2,AK,1,100,RD
1735118491.741435,1025459.500,33504,2,AK,1,100,33502
1735118491.749935,1025468.000,33504,2,AK,1,100,RD
1735118494.308935,1028027.000,34295,2,AK,1,100,33502
1735118496.867935,1030586.000,34295,2,AK,1,100,RD
1735118496.878936,1030597.000,34298,2,AK,1,100,34296
1735118496.889935,1030608.000,34298,2,AK,1,100,RD
1735118499.434936,1033153.000,35133,2,AK,1,100,34296
1735118501.979936,1035698.000,35133,2,AK,1,100,RD
1735118501.992436,1035710.500,35136,2,AK,1,100,35134
1735118502.004936,1035723.000,35136,2,AK,1,100,RD
1735118504.551937,1038270.000,35970,2,AK,1,100,35134
1735118507.098937,1040817.000,35970,2,AK,1,100,RD
1735118507.106937,1040825.000,35973,2,AK,1,100,35971
1735118507.114937,1040833.000,35973,2,AK,1,100,RD
