LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,DC
1734244015.651166,974524.500,26900,4,DC,2,100,EL
1734244015.675667,974549.000,26900,4,DC,2,100,1
1734244015.701167,974574.500,26917,4,DC,2,100,EA
1734244015.726667,974600.000,26917,4,DC,2,100,2
1734244015.752167,974625.500,26917,4,DC,2,100,EL
1734244015.777668,974651.000,26917,4,DC,2,100,2
1734244015.802668,974676.000,26935,4,DC,2,100,EA
1734244015.827668,974701.000,26935,4,DC,2,100,1
1734244015.852669,974726.000,26935,4,DC,2,100,EL
1734244015.877669,974751.000,26935,4,DC,2,100,1
1734244015.903169,974776.500,26952,4,DC,2,100,EA
1734244015.928669,974802.000,26952,4,DC,2,100,2
1734244015.954170,974827.500,26952,4,DC,2,100,EL
1734244015.979670,974853.000,26952,4,DC,2,100,2
1734244016.005670,974879.000,26969,4,DC,2,100,EA
1734244016.031671,974905.000,26969,4,DC,2,100,1
1734244016.057671,974931.000,26969,4,DC,2,100,EL
1734244016.083671,974957.000,26969,4,DC,2,100,1
1734244016.127672,975001.000,26986,4,DC,2,100,EA
1734244016.171672,975045.000,26986,4,DC,2,100,3
1734244016.215673,975089.000,26986,4,DC,2,100,EL
1734244016.259673,975133.000,26986,4,DC,2,100,3
1734244016.304424,975177.750,27005,4,DC,2,100,EA
1734244016.349174,975222.500,27005,4,DC,2,100,3
1734244016.393925,975267.250,27005,4,DC,2,100,EL
1734244016.438675,975312.000,27005,4,DC,2,100,3
1734244016.481426,975354.750,27022,4,DC,2,100,EA
1734244016.524176,975397.500,27022,4,DC,2,100,2
1734244016.566927,975440.250,27022,4,DC,2,100,EL
1734244016.609677,975483.000,27022,4,DC,2,100,2
1734244016.635178,975508.500,27041,4,DC,2,100,EA
1734244016.660678,975534.000,27041,4,DC,2,100,2
1734244016.686178,975559.500,27041,4,DC,2,100,EL
1734244016.711679,975585.000,27041,4,DC,2,100,2
1734244016.736429,975609.750,27058,4,DC,2,100,EA
1734244016.761179,975634.500,27058,4,DC,2,100,1
1734244016.785929,975659.250,27058,4,DC,2,100,EL
1734244016.810680,975684.000,27058,4,DC,2,100,1
1734244016.836180,975709.500,27075,4,DC,2,100,EA
1734244016.861680,975735.000,27075,4,DC,2,100,2
1734244016.887181,975760.500,27075,4,DC,2,100,EL
1734244016.912681,975786.000,27075,4,DC,2,100,2
1734244016.938931,975812.250,27092,4,DC,2,100,EA
1734244016.965182,975838.500,27092,4,DC,2,100,1
1734244016.991432,975864.750,27092,4,DC,2,100,EL
1734244017.017682,975891.000,27092,4,DC,2,100,1
1734244017.041932,975915.250,27110,4,DC,2,100,EA
1734244017.066183,975939.500,27110,4,DC,2,100,2
1734244017.090433,975963.750,27110,4,DC,2,100,EL
1734244017.114683,975988.000,27110,4,DC,2,100,2
1734244017.142434,976015.750,27127,4,DC,2,100,EA
1734244017.170184,976043.500,27127,4,DC,2,100,2
1734244017.197934,976071.250,27127,4,DC,2,100,EL
1734244017.225684,976099.000,27127,4,DC,2,100,2
1734244017.248685,976122.000,27146,4,DC,2,100,EA
1734244017.271685,976145.000,27146,4,DC,2,100,1
1734244017.294685,976168.000,27146,4,DC,2,100,EL
1734244017.317686,976191.000,27146,4,DC,2,100,1
1734244017.343186,976216.500,27161,4,DC,2,100,EA
1734244017.368686,976242.000,27161,4,DC,2,100,2
1734244017.394186,976267.500,27161,4,DC,2,100,EL
1734244017.419687,976293.000,27161,4,DC,2,100,2
1734244017.445687,976319.000,27179,4,DC,2,100,EA
1734244017.471687,976345.000,27179,4,DC,2,100,1
1734244017.497688,976371.000,27179,4,DC,2,100,EL
1734244017.523688,976397.000,27179,4,DC,2,100,1
1734244017.549438,976422.750,27197,4,DC,2,100,EA
1734244017.575189,976448.500,27197,4,DC,2,100,2
1734244017.600939,976474.250,27197,4,DC,2,100,EL
1734244017.626689,976500.000,27197,4,DC,2,100,2
1734244017.651439,976524.750,27215,4,DC,2,100,EA
1734244017.676190,976549.500,27215,4,DC,2,100,1
1734244017.700940,976574.250,27215,4,DC,2,100,EL
1734244017.725690,976599.000,27215,4,DC,2,100,1
1734244017.751940,976625.250,27230,4,DC,2,100,EA
1734244017.778191,976651.500,27230,4,DC,2,100,2
1734244017.804441,976677.750,27230,4,DC,2,100,EL
1734244017.830692,976704.000,27230,4,DC,2,100,2
1734244017.855192,976728.500,27248,4,DC,2,100,EA
1734244017.879692,976753.000,27248,4,DC,2,100,1
1734244017.904192,976777.500,27248,4,DC,2,100,EL
1734244017.928693,976802.000,27248,4,DC,2,100,1
1734244017.954443,976827.750,27266,4,DC,2,100,EA
1734244017.980193,976853.500,27266,4,DC,2,100,2
1734244018.005944,976879.250,27266,4,DC,2,100,EL
1734244018.031694,976905.000,27266,4,DC,2,100,2
1734244018.056444,976929.750,27284,4,DC,2,100,EA
1734244018.081194,976954.500,27284,4,DC,2,100,1
1734244018.105945,976979.250,27284,4,DC,2,100,EL
1734244018.130695,977004.000,27284,4,DC,2,100,1
1734244018.156195,977029.500,27299,4,DC,2,100,EA
1734244018.181695,977055.000,27299,4,DC,2,100,2
1734244018.207196,977080.500,27299,4,DC,2,100,EL
1734244018.232696,977106.000,27299,4,DC,2,100,2
1734244018.258696,977132.000,27318,4,DC,2,100,EA
1734244018.284697,977158.000,27318,4,DC,2,100,1
1734244018.310697,977184.000,27318,4,DC,2,100,EL
1734244018.336697,977210.000,27318,4,DC,2,100,1
1734244018.361198,977234.500,27335,4,DC,2,100,EA
1734244018.385698,977259.000,27335,4,DC,2,100,2
1734244018.410198,977283.500,27335,4,DC,2,100,EL
1734244018.434699,977308.000,27335,4,DC,2,100,2
1734244018.459949,977333.250,27353,4,DC,2,100,EA
1734244018.485199,977358.500,27353,4,DC,2,100,1
1734244018.510449,977383.750,27353,4,DC,2,100,EL
1734244018.535700,977409.000,27353,4,DC,2,100,1
1734244018.561200,977434.500,27369,4,DC,2,100,EA
1734244018.586700,977460.000,27369,4,DC,2,100,2
1734244018.612200,977485.500,27369,4,DC,2,100,EL
1734244018.637701,977511.000,27369,4,DC,2,100,2
1734244018.662951,977536.250,27387,4,DC,2,100,EA
1734244018.688201,977561.500,27387,4,DC,2,100,1
1734244018.713452,977586.750,27387,4,DC,2,100,EL
1734244018.738702,977612.000,27387,4,DC,2,100,1
1734244018.763952,977637.250,27404,4,DC,2,100,EA
1734244018.789202,977662.500,27404,4,DC,2,100,2
1734244018.814453,977687.750,27404,4,DC,2,100,EL
1734244018.839703,977713.000,27404,4,DC,2,100,2
1734244018.864703,977738.000,27422,4,DC,2,100,EA
1734244018.889704,977763.000,27422,4,DC,2,100,1
1734244018.914704,977788.000,27422,4,DC,2,100,EL
1734244018.939704,977813.000,27422,4,DC,2,100,1
1734244018.965955,977839.250,27438,4,DC,2,100,EA
1734244018.992205,977865.500,27438,4,DC,2,100,2
1734244019.018455,977891.750,27438,4,DC,2,100,EL
1734244019.044706,977918.000,27438,4,DC,2,100,2
1734244019.069706,977943.000,27456,4,DC,2,100,EA
1734244019.094706,977968.000,27456,4,DC,2,100,1
1734244019.119706,977993.000,27456,4,DC,2,100,EL
1734244019.144707,978018.000,27456,4,DC,2,100,1
1734244019.169957,978043.250,27473,4,DC,2,100,EA
1734244019.195207,978068.500,27473,4,DC,2,100,2
1734244019.220458,978093.750,27473,4,DC,2,100,EL
1734244019.245708,978119.000,27473,4,DC,2,100,2
1734244019.270958,978144.250,27492,4,DC,2,100,EA
1734244019.296208,978169.500,27492,4,DC,2,100,1
1734244019.321459,978194.750,27492,4,DC,2,100,EL
1734244019.346709,978220.000,27492,4,DC,2,100,1
1734244019.371959,978245.250,27510,4,DC,2,100,EA
1734244019.397210,978270.500,27510,4,DC,2,100,2
1734244019.422460,978295.750,27510,4,DC,2,100,EL
1734244019.447710,978321.000,27510,4,DC,2,100,2
1734244019.473460,978346.750,27527,4,DC,2,100,EA
1734244019.499211,978372.500,27527,4,DC,2,100,2
1734244019.524961,978398.250,27527,4,DC,2,100,EL
1734244019.550711,978424.000,27527,4,DC,2,100,2
1734244019.575962,978449.250,27545,4,DC,2,100,EA
1734244019.601212,978474.500,27545,4,DC,2,100,1
1734244019.626462,978499.750,27545,4,DC,2,100,EL
1734244019.651712,978525.000,27545,4,DC,2,100,1
1734244019.678463,978551.750,27563,4,DC,2,100,EA
1734244019.705213,978578.500,27563,4,DC,2,100,2
1734244019.731963,978605.250,27563,4,DC,2,100,EL
1734244019.758714,978632.000,27563,4,DC,2,100,2
1734244019.782214,978655.500,27580,4,DC,2,100,EA
1734244019.805714,978679.000,27580,4,DC,2,100,1
1734244019.829215,978702.500,27580,4,DC,2,100,EL
1734244019.852715,978726.000,27580,4,DC,2,100,1
1734244019.878465,978751.750,27599,4,DC,2,100,EA
1734244019.904215,978777.500,27599,4,DC,2,100,2
1734244019.929966,978803.250,27599,4,DC,2,100,EL
1734244019.955716,978829.000,27599,4,DC,2,100,2
1734244019.981216,978854.500,27616,4,DC,2,100,EA
1734244020.006717,978880.000,27616,4,DC,2,100,1
1734244020.032217,978905.500,27616,4,DC,2,100,EL
1734244020.057717,978931.000,27616,4,DC,2,100,1
1734244020.083218,978956.500,27634,4,DC,2,100,EA
1734244020.108718,978982.000,27634,4,DC,2,100,2
1734244020.134218,979007.500,27634,4,DC,2,100,EL
1734244020.159719,979033.000,27634,4,DC,2,100,2
1734244020.184469,979057.750,27651,4,DC,2,100,EA
1734244020.209219,979082.500,27651,4,DC,2,100,1
1734244020.233969,979107.250,27651,4,DC,2,100,EL
1734244020.258719,979132.000,27651,4,DC,2,100,1
1734244020.284970,979158.250,27668,4,DC,2,100,EA
1734244020.311220,979184.500,27668,4,DC,2,100,2
1734244020.337471,979210.750,27668,4,DC,2,100,EL
1734244020.363721,979237.000,27668,4,DC,2,100,2
1734244020.388221,979261.500,27685,4,DC,2,100,EA
1734244020.412721,979286.000,27685,4,DC,2,100,1
1734244020.437222,979310.500,27685,4,DC,2,100,EL
1734244020.461722,979335.000,27685,4,DC,2,100,1
1734244020.487222,979360.500,27703,4,DC,2,100,EA
1734244020.512722,979386.000,27703,4,DC,2,100,2
1734244020.538223,979411.500,27703,4,DC,2,100,EL
1734244020.563723,979437.000,27703,4,DC,2,100,2
1734244020.588973,979462.250,27721,4,DC,2,100,EA
1734244020.614224,979487.500,27721,4,DC,2,100,1
1734244020.639474,979512.750,27721,4,DC,2,100,EL
1734244020.664724,979538.000,27721,4,DC,2,100,1
1734244020.689975,979563.250,27737,4,DC,2,100,EA
1734244020.715225,979588.500,27737,4,DC,2,100,2
1734244020.740475,979613.750,27737,4,DC,2,100,EL
1734244020.765725,979639.000,27737,4,DC,2,100,2
1734244020.791976,979665.250,27754,4,DC,2,100,EA
1734244020.818226,979691.500,27754,4,DC,2,100,1
1734244020.844476,979717.750,27754,4,DC,2,100,EL
1734244020.870727,979744.000,27754,4,DC,2,100,1
1734244020.895227,979768.500,27773,4,DC,2,100,EA
1734244020.919727,979793.000,27773,4,DC,2,100,2
1734244020.944227,979817.500,27773,4,DC,2,100,EL
1734244020.968728,979842.000,27773,4,DC,2,100,2
1734244020.994228,979867.500,27790,4,DC,2,100,EA
1734244021.019728,979893.000,27790,4,DC,2,100,1
1734244021.045229,979918.500,27790,4,DC,2,100,EL
1734244021.070729,979944.000,27790,4,DC,2,100,1
1734244021.095979,979969.250,27806,4,DC,2,100,EA
1734244021.121229,979994.500,27806,4,DC,2,100,2
1734244021.146480,980019.750,27806,4,DC,2,100,EL
1734244021.171730,980045.000,27806,4,DC,2,100,2
1734244021.196980,980070.250,27823,4,DC,2,100,EA
1734244021.222231,980095.500,27823,4,DC,2,100,1
1734244021.247481,980120.750,27823,4,DC,2,100,EL
1734244021.272731,980146.000,27823,4,DC,2,100,1
1734244021.298732,980172.000,27842,4,DC,2,100,EA
1734244021.324732,980198.000,27842,4,DC,2,100,2
1734244021.350732,980224.000,27842,4,DC,2,100,EL
1734244021.376733,980250.000,27842,4,DC,2,100,2
1734244021.401233,980274.500,27859,4,DC,2,100,EA
1734244021.425733,980299.000,27859,4,DC,2,100,1
1734244021.450233,980323.500,27859,4,DC,2,100,EL
1734244021.474734,980348.000,27859,4,DC,2,100,1
1734244021.500234,980373.500,27876,4,DC,2,100,EA
1734244021.525734,980399.000,27876,4,DC,2,100,2
1734244021.551234,980424.500,27876,4,DC,2,100,EL
1734244021.576735,980450.000,27876,4,DC,2,100,2
1734244021.602235,980475.500,27895,4,DC,2,100,EA
1734244021.627735,980501.000,27895,4,DC,2,100,1
1734244021.653236,980526.500,27895,4,DC,2,100,EL
1734244021.678736,980552.000,27895,4,DC,2,100,1
1734244021.703736,980577.000,27913,4,DC,2,100,EA
1734244021.728737,980602.000,27913,4,DC,2,100,2
1734244021.753737,980627.000,27913,4,DC,2,100,EL
1734244021.778737,980652.000,27913,4,DC,2,100,2
1734244021.803737,980677.000,27930,4,DC,2,100,EA
1734244021.828738,980702.000,27930,4,DC,2,100,1
1734244021.853738,980727.000,27930,4,DC,2,100,EL
1734244021.878738,980752.000,27930,4,DC,2,100,1
1734244021.904489,980777.750,27948,4,DC,2,100,EA
1734244021.930239,980803.500,27948,4,DC,2,100,2
1734244021.955989,980829.250,27948,4,DC,2,100,EL
1734244021.981740,980855.000,27948,4,DC,2,100,2
1734244022.007490,980880.750,27964,4,DC,2,100,EA
1734244022.033240,980906.500,27964,4,DC,2,100,2
1734244022.058990,980932.250,27964,4,DC,2,100,EL
1734244022.084741,980958.000,27964,4,DC,2,100,2
1734244022.109991,980983.250,27982,4,DC,2,100,EA
1734244022.135241,981008.500,27982,4,DC,2,100,1
1734244022.160491,981033.750,27982,4,DC,2,100,EL
1734244022.185742,981059.000,27982,4,DC,2,100,1
1734244022.212492,981085.750,28000,4,DC,2,100,EA
1734244022.239243,981112.500,28000,4,DC,2,100,2
1734244022.265993,981139.250,28000,4,DC,2,100,EL
1734244022.292743,981166.000,28000,4,DC,2,100,2
1734244022.316993,981190.250,28018,4,DC,2,100,EA
1734244022.341244,981214.500,28018,4,DC,2,100,1
1734244022.365494,981238.750,28018,4,DC,2,100,EL
1734244022.389744,981263.000,28018,4,DC,2,100,1
1734244022.414495,981287.750,28033,4,DC,2,100,EA
1734244022.439245,981312.500,28033,4,DC,2,100,2
1734244022.463995,981337.250,28033,4,DC,2,100,EL
1734244022.488745,981362.000,28033,4,DC,2,100,2
1734244022.514246,981387.500,28051,4,DC,2,100,EA
1734244022.539746,981413.000,28051,4,DC,2,100,1
1734244022.565246,981438.500,28051,4,DC,2,100,EL
1734244022.590746,981464.000,28051,4,DC,2,100,1
1734244022.616997,981490.250,28071,4,DC,2,100,EA
1734244022.643247,981516.500,28071,4,DC,2,100,2
1734244022.669497,981542.750,28071,4,DC,2,100,EL
1734244022.695748,981569.000,28071,4,DC,2,100,2
1734244022.719748,981593.000,28089,4,DC,2,100,EA
1734244022.743748,981617.000,28089,4,DC,2,100,1
1734244022.767749,981641.000,28089,4,DC,2,100,EL
1734244022.791749,981665.000,28089,4,DC,2,100,1
1734244022.817999,981691.250,28104,4,DC,2,100,EA
1734244022.844249,981717.500,28104,4,DC,2,100,2
1734244022.870500,981743.750,28104,4,DC,2,100,EL
1734244022.896750,981770.000,28104,4,DC,2,100,2
1734244022.921500,981794.750,28123,4,DC,2,100,EA
1734244022.946251,981819.500,28123,4,DC,2,100,1
1734244022.971001,981844.250,28123,4,DC,2,100,EL
1734244022.995751,981869.000,28123,4,DC,2,100,1
1734244023.021251,981894.500,28140,4,DC,2,100,EA
1734244023.046752,981920.000,28140,4,DC,2,100,2
1734244023.072252,981945.500,28140,4,DC,2,100,EL
1734244023.097752,981971.000,28140,4,DC,2,100,2
1734244023.122753,981996.000,28158,4,DC,2,100,EA
1734244023.147753,982021.000,28158,4,DC,2,100,1
1734244023.172753,982046.000,28158,4,DC,2,100,EL
1734244023.197753,982071.000,28158,4,DC,2,100,1
1734244023.223504,982096.750,28174,4,DC,2,100,EA
1734244023.249254,982122.500,28174,4,DC,2,100,2
1734244023.275004,982148.250,28174,4,DC,2,100,EL
1734244023.300755,982174.000,28174,4,DC,2,100,2
1734244023.326505,982199.750,28192,4,DC,2,100,EA
1734244023.352255,982225.500,28192,4,DC,2,100,1
1734244023.378006,982251.250,28192,4,DC,2,100,EL
1734244023.403756,982277.000,28192,4,DC,2,100,1
1734244023.428506,982301.750,28211,4,DC,2,100,EA
1734244023.453256,982326.500,28211,4,DC,2,100,2
1734244023.478007,982351.250,28211,4,DC,2,100,EL
1734244023.502757,982376.000,28211,4,DC,2,100,2
1734244023.528007,982401.250,28229,4,DC,2,100,EA
1734244023.553258,982426.500,28229,4,DC,2,100,1
1734244023.578508,982451.750,28229,4,DC,2,100,EL
1734244023.603758,982477.000,28229,4,DC,2,100,1
1734244023.629009,982502.250,28245,4,DC,2,100,EA
1734244023.654259,982527.500,28245,4,DC,2,100,2
1734244023.679509,982552.750,28245,4,DC,2,100,EL
1734244023.704759,982578.000,28245,4,DC,2,100,2
1734244023.730010,982603.250,28263,4,DC,2,100,EA
1734244023.755260,982628.500,28263,4,DC,2,100,1
1734244023.780510,982653.750,28263,4,DC,2,100,EL
1734244023.805761,982679.000,28263,4,DC,2,100,1
1734244023.831761,982705.000,28280,4,DC,2,100,EA
1734244023.857761,982731.000,28280,4,DC,2,100,2
1734244023.883761,982757.000,28280,4,DC,2,100,EL
1734244023.909762,982783.000,28280,4,DC,2,100,2
1734244023.934512,982807.750,28299,4,DC,2,100,EA
1734244023.959262,982832.500,28299,4,DC,2,100,1
1734244023.984013,982857.250,28299,4,DC,2,100,EL
1734244024.008763,982882.000,28299,4,DC,2,100,1
1734244024.034013,982907.250,28315,4,DC,2,100,EA
1734244024.059263,982932.500,28315,4,DC,2,100,2
1734244024.084514,982957.750,28315,4,DC,2,100,EL
1734244024.109764,982983.000,28315,4,DC,2,100,2
1734244024.135014,983008.250,28332,4,DC,2,100,EA
1734244024.160265,983033.500,28332,4,DC,2,100,1
1734244024.185515,983058.750,28332,4,DC,2,100,EL
1734244024.210765,983084.000,28332,4,DC,2,100,1
1734244024.236016,983109.250,28350,4,DC,2,100,EA
1734244024.261266,983134.500,28350,4,DC,2,100,2
1734244024.286516,983159.750,28350,4,DC,2,100,EL
1734244024.311766,983185.000,28350,4,DC,2,100,2
1734244024.336767,983210.000,28370,4,DC,2,100,EA
1734244024.361767,983235.000,28370,4,DC,2,100,1
1734244024.386767,983260.000,28370,4,DC,2,100,EL
1734244024.411767,983285.000,28370,4,DC,2,100,1
1734244024.437268,983310.500,28386,4,DC,2,100,EA
1734244024.462768,983336.000,28386,4,DC,2,100,2
1734244024.488268,983361.500,28386,4,DC,2,100,EL
1734244024.513769,983387.000,28386,4,DC,2,100,2
1734244024.539769,983413.000,28404,4,DC,2,100,EA
1734244024.565769,983439.000,28404,4,DC,2,100,2
1734244024.591770,983465.000,28404,4,DC,2,100,EL
1734244024.617770,983491.000,28404,4,DC,2,100,2
1734244024.642770,983516.000,28421,4,DC,2,100,EA
1734244024.667771,983541.000,28421,4,DC,2,100,1
1734244024.692771,983566.000,28421,4,DC,2,100,EL
1734244024.717771,983591.000,28421,4,DC,2,100,1
1734244024.744521,983617.750,28439,4,DC,2,100,EA
1734244024.771272,983644.500,28439,4,DC,2,100,2
1734244024.798022,983671.250,28439,4,DC,2,100,EL
1734244024.824772,983698.000,28439,4,DC,2,100,2
1734244024.848273,983721.500,28456,4,DC,2,100,EA
1734244024.871773,983745.000,28456,4,DC,2,100,1
1734244024.895273,983768.500,28456,4,DC,2,100,EL
1734244024.918773,983792.000,28456,4,DC,2,100,1
1734244024.944274,983817.500,28473,4,DC,2,100,EA
1734244024.969774,983843.000,28473,4,DC,2,100,2
1734244024.995274,983868.500,28473,4,DC,2,100,EL
1734244025.020775,983894.000,28473,4,DC,2,100,2
1734244025.046525,983919.750,28490,4,DC,2,100,EA
1734244025.072275,983945.500,28490,4,DC,2,100,1
1734244025.098026,983971.250,28490,4,DC,2,100,EL
1734244025.123776,983997.000,28490,4,DC,2,100,1
1734244025.149276,984022.500,28508,4,DC,2,100,EA
1734244025.174776,984048.000,28508,4,DC,2,100,2
1734244025.200277,984073.500,28508,4,DC,2,100,EL
1734244025.225777,984099.000,28508,4,DC,2,100,2
1734244025.250527,984123.750,28526,4,DC,2,100,EA
1734244025.275278,984148.500,28526,4,DC,2,100,1
1734244025.300028,984173.250,28526,4,DC,2,100,EL
1734244025.324778,984198.000,28526,4,DC,2,100,1
1734244025.351028,984224.250,28544,4,DC,2,100,EA
1734244025.377279,984250.500,28544,4,DC,2,100,2
1734244025.403529,984276.750,28544,4,DC,2,100,EL
1734244025.429779,984303.000,28544,4,DC,2,100,2
1734244025.454530,984327.750,28561,4,DC,2,100,EA
1734244025.479280,984352.500,28561,4,DC,2,100,1
1734244025.504030,984377.250,28561,4,DC,2,100,EL
1734244025.528780,984402.000,28561,4,DC,2,100,1
