LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1734243302.011417,260893.000,40451,1,SF,1,100,1.9418
1734243302.411422,261293.000,40516,1,SF,1,100,1.9193
1734243302.678425,261560.000,40568,1,SF,1,100,1.8971
1734243303.011429,261893.000,40617,1,SF,1,100,1.8752
1734243303.344433,262226.000,40667,1,SF,1,100,1.8535
1734243303.677437,262559.000,40718,1,SF,1,100,1.8320
1734243304.077441,262959.000,40774,1,SF,1,100,1.8108
1734243304.344444,263226.000,40822,1,SF,1,100,1.7899
1734243304.677448,263559.000,40876,1,SF,1,100,1.7692
1734243305.011452,263893.000,40925,1,SF,1,100,1.7487
1734243305.411457,264293.000,40992,1,SF,1,100,1.7285
1734243305.677459,264559.000,41041,1,SF,1,100,1.7085
1734243306.011463,264893.000,41091,1,SF,1,100,1.6887
1734243306.410468,265292.000,41158,1,SF,1,100,1.6692
1734243306.677471,265559.000,41209,1,SF,1,100,1.6499
1734243307.010475,265892.000,41259,1,SF,1,100,1.6308
1734243307.344479,266226.000,41308,1,SF,1,100,1.6119
1734243307.744483,266626.000,41375,1,SF,1,100,1.5933
1734243308.010487,266892.000,41425,1,SF,1,100,1.5749
1734243308.344491,267226.000,41474,1,SF,1,100,1.5566
1734243308.744495,267626.000,41541,1,SF,1,100,1.5386
1734243309.077499,267959.000,41591,1,SF,1,100,1.5208
1734243309.410503,268292.000,41647,1,SF,1,100,1.5032
1734243309.677506,268559.000,41695,1,SF,1,100,1.4859
