LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1734686506.654151,783078.500,60152,2,EL,1,100,-19215.000000
1734686506.720654,783145.000,60152,2,EL,1,100,-19215.000000
1734686506.787656,783212.000,60170,1,EL,1,100,-19215.000000
1734686506.854159,783278.500,60184,2,EL,1,100,-19215.000000
1734686506.920661,783345.000,60184,2,EL,1,100,-19215.000000
1734686506.987664,783412.000,60201,1,EL,1,100,-19215.000000
1734686507.054166,783478.500,60218,2,EL,1,100,-19214.800781
1734686507.120669,783545.000,60218,2,EL,1,100,-19214.800781
1734686507.187671,783612.000,60235,1,EL,1,100,-19215.000000
1734686507.254174,783678.500,60250,2,EL,1,100,-19215.000000
1734686507.320676,783745.000,60250,2,EL,1,100,-19214.000000
1734686507.387679,783812.000,60268,1,EL,1,100,-19214.400391
1734686507.454181,783878.500,60285,2,EL,1,100,-19214.599609
1734686507.520684,783945.000,60285,2,EL,1,100,-19214.400391
1734686507.587686,784012.000,60302,2,EL,1,100,-19214.000000
1734686507.654689,784079.000,60302,2,EL,1,100,-19214.400391
1734686507.720691,784145.000,60318,1,EL,1,100,-19214.400391
1734686507.787694,784212.000,60334,2,EL,1,100,-19214.000000
1734686507.854696,784279.000,60334,2,EL,1,100,-19214.400391
1734686507.920699,784345.000,60350,1,EL,1,100,-19214.199219
1734686507.987701,784412.000,60367,2,EL,1,100,-19214.400391
1734686508.054704,784479.000,60367,2,EL,1,100,-19214.199219
1734686508.120706,784545.000,60384,1,EL,1,100,-19214.000000
1734686508.187709,784612.000,60401,2,EL,1,100,-19214.800781
1734686508.254711,784679.000,60401,2,EL,1,100,-19214.199219
1734686508.320714,784745.000,60417,1,EL,1,100,-19214.000000
1734686508.387716,784812.000,60435,2,EL,1,100,-19214.199219
1734686508.454719,784879.000,60435,2,EL,1,100,-19214.400391
1734686508.520721,784945.000,60451,1,EL,1,100,-19214.000000
1734686508.587724,785012.000,60469,2,EL,1,100,-19214.400391
1734686508.654726,785079.000,60469,2,EL,1,100,-19214.199219
1734686508.721229,785145.500,60486,2,EL,1,100,-19214.000000
1734686508.787731,785212.000,60486,2,EL,1,100,-19214.400391
1734686508.854234,785278.500,60502,2,EL,1,100,-19214.000000
1734686508.920736,785345.000,60502,2,EL,1,100,-19214.599609
1734686508.987739,785412.000,60518,1,EL,1,100,-19215.000000
1734686509.054241,785478.500,60536,2,EL,1,100,-19215.000000
1734686509.120744,785545.000,60536,2,EL,1,100,-19215.000000
1734686509.187746,785612.000,60554,1,EL,1,100,-19215.000000
1734686509.254249,785678.500,60569,2,EL,1,100,-19215.000000
1734686509.320751,785745.000,60569,2,EL,1,100,-19215.599609
1734686509.387754,785812.000,60585,1,EL,1,100,-19215.400391
1734686509.454256,785878.500,60603,2,EL,1,100,-19215.199219
