LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1735218610.124187,562245,23739,1,HR,1,100,67
1735218612.843210,564964,24191,1,HR,1,100,57
1735218613.977220,566098,24375,1,HR,1,100,56
1735218614.177222,566298,24409,1,HR,1,100,111
1735218615.097229,567218,24558,1,HR,1,100,100
1735218615.857236,567978,24673,1,HR,1,100,96
1735218616.616243,568737,24815,1,HR,1,100,92
1735218617.390249,569511,24931,1,HR,1,100,89
1735218618.030255,570151,25046,1,HR,1,100,90
1735218618.750261,570871,25166,1,HR,1,100,89
1735218619.829270,571950,25347,1,HR,1,100,81
1735218620.550277,572671,25463,1,HR,1,100,82
1735218621.403284,573524,25598,1,HR,1,100,79
1735218622.363292,574484,25750,1,HR,1,100,76
1735218622.962297,575083,25849,1,HR,1,100,81
1735218623.842305,575963,25983,1,HR,1,100,78
1735218624.696312,576817,26132,1,HR,1,100,77
1735218625.576320,577697,26265,1,HR,1,100,75
1735218626.415327,578536,26414,1,HR,1,100,74
1735218627.095333,579216,26522,1,HR,1,100,77
1735218627.709338,579830,26637,1,HR,1,100,82
1735218628.629346,580750,26789,1,HR,1,100,78
1735218629.509354,581630,26921,1,HR,1,100,76
1735218630.748364,582869,27121,1,HR,1,100,70
1735218631.681373,583802,27276,1,HR,1,100,69
1735218632.562380,584683,27425,1,HR,1,100,69
1735218633.481388,585602,27577,1,HR,1,100,68
1735218634.361396,586482,27709,1,HR,1,100,68
1735218635.215403,587336,27858,1,HR,1,100,69
1735218636.214412,588335,28024,1,HR,1,100,67
1735218637.174420,589295,28161,1,HR,1,100,66
1735218638.054428,590175,28311,1,HR,1,100,66
1735218638.908435,591029,28446,1,HR,1,100,68
1735218639.587441,591708,28563,1,HR,1,100,72
1735218640.267447,592388,28679,1,HR,1,100,76
1735218640.947453,593068,28794,1,HR,1,100,78
1735218641.841460,593962,28926,1,HR,1,100,76
1735218642.841469,594962,29094,1,HR,1,100,73
1735218643.800477,595921,29247,1,HR,1,100,70
1735218644.920487,597041,29432,1,HR,1,100,67
1735218645.934495,598055,29596,1,HR,1,100,65
1735218646.893504,599014,29762,1,HR,1,100,65
1735218647.893512,600014,29917,1,HR,1,100,64
1735218648.747520,600868,30051,1,HR,1,100,65
1735218649.626527,601747,30200,1,HR,1,100,66
1735218650.467535,602588,30332,1,HR,1,100,67
1735218651.346542,603467,30482,1,HR,1,100,67
1735218652.279550,604400,30638,1,HR,1,100,67
1735218653.239558,605360,30804,1,HR,1,100,66
1735218654.159566,606280,30954,1,HR,1,100,66
1735218654.959574,607080,31086,1,HR,1,100,68
1735218655.853581,607974,31218,1,HR,1,100,68
1735218656.652588,608773,31352,1,HR,1,100,69
1735218657.572596,609693,31505,1,HR,1,100,69
1735218658.652605,610773,31690,1,HR,1,100,66
1735218659.506613,611627,31822,1,HR,1,100,67
1735218660.225619,612346,31938,1,HR,1,100,71
1735218660.985626,613106,32070,1,HR,1,100,72
1735218661.825633,613946,32202,1,HR,1,100,72
1735218662.838641,614959,32355,1,HR,1,100,69
1735218663.558648,615679,32474,1,HR,1,100,73
1735218664.638657,616759,32658,1,HR,1,100,69
1735218665.638666,617759,32824,1,HR,1,100,67
1735218666.332672,618453,32942,1,HR,1,100,72
1735218667.291680,619412,33089,1,HR,1,100,70
1735218668.251688,620372,33250,1,HR,1,100,68
1735218669.131696,621252,33400,1,HR,1,100,68
1735218669.865702,621986,33515,1,HR,1,100,71
1735218670.665709,622786,33647,1,HR,1,100,72
1735218671.544717,623665,33780,1,HR,1,100,71
1735218672.344723,624465,33915,1,HR,1,100,72
1735218673.357732,625478,34069,1,HR,1,100,69
1735218674.357741,626478,34235,1,HR,1,100,67
1735218675.237748,627358,34383,1,HR,1,100,68
1735218676.077756,628198,34516,1,HR,1,100,68
1735218676.890763,629011,34650,1,HR,1,100,70
1735218677.850771,629971,34806,1,HR,1,100,68
1735218678.810779,630931,34959,1,HR,1,100,67
1735218679.650786,631771,35107,1,HR,1,100,68
1735218680.623795,632744,35256,1,HR,1,100,67
1735218681.503803,633624,35405,1,HR,1,100,67
1735218682.343810,634464,35537,1,HR,1,100,68
1735218683.223817,635344,35679,1,HR,1,100,68
1735218684.236826,636357,35843,1,HR,1,100,66
1735218685.156834,637277,35992,1,HR,1,100,66
1735218685.956841,638077,36125,1,HR,1,100,68
1735218686.876849,638997,36274,1,HR,1,100,67
1735218687.809857,639930,36440,1,HR,1,100,67
1735218688.449862,640570,36528,1,HR,1,100,73
1735218689.089868,641210,36643,1,HR,1,100,78
1735218690.289878,642410,36841,1,HR,1,100,71
1735218691.262887,643383,36991,1,HR,1,100,69
1735218692.062894,644183,37123,1,HR,1,100,71
1735218693.102903,645223,37296,1,HR,1,100,68
1735218694.075911,646196,37447,1,HR,1,100,67
1735218695.115920,647236,37631,1,HR,1,100,65
1735218695.915927,648036,37746,1,HR,1,100,67
1735218696.715934,648836,37878,1,HR,1,100,69
1735218697.808943,649929,38059,1,HR,1,100,66
1735218698.768951,650889,38213,1,HR,1,100,65
1735218699.568958,651689,38346,1,HR,1,100,67
1735218700.408966,652529,38478,1,HR,1,100,68
1735218701.421974,653542,38642,1,HR,1,100,66
1735218702.261981,654382,38776,1,HR,1,100,67
1735218702.341982,654462,38794,1,HR,1,100,219
1735218703.181989,655302,38928,1,HR,1,100,186
1735218704.261999,656382,39116,1,HR,1,100,157
1735218705.275007,657395,39282,1,HR,1,100,136
1735218706.155015,658275,39414,1,HR,1,100,121
1735218707.075023,659195,39564,1,HR,1,100,108
1735218707.928030,660048,39697,1,HR,1,100,100
1735218708.728037,660848,39822,1,HR,1,100,95
1735218709.488044,661608,39955,1,HR,1,100,91
1735218710.448052,662568,40103,1,HR,1,100,85
1735218711.381060,663501,40269,1,HR,1,100,80
1735218712.221067,664341,40402,1,HR,1,100,78
1735218712.941074,665061,40518,1,HR,1,100,79
1735218713.741081,665861,40642,1,HR,1,100,78
1735218714.621088,666741,40791,1,HR,1,100,76
1735218715.714098,667834,40972,1,HR,1,100,72
1735218716.474104,668594,41088,1,HR,1,100,73
1735218717.154110,669274,41206,1,HR,1,100,77
1735218717.994117,670114,41340,1,HR,1,100,75
1735218719.127127,671247,41527,1,HR,1,100,71
1735218719.927134,672047,41662,1,HR,1,100,72
1735218720.607140,672727,41779,1,HR,1,100,75
1735218721.327146,673447,41895,1,HR,1,100,77
1735218722.020152,674140,41996,1,HR,1,100,80
1735218722.940160,675060,42160,1,HR,1,100,76
1735218723.900168,676020,42318,1,HR,1,100,73
1735218724.860177,676980,42468,1,HR,1,100,71
1735218725.473182,677593,42568,1,HR,1,100,77
1735218726.553191,678673,42749,1,HR,1,100,73
1735218727.433199,679553,42881,1,HR,1,100,72
1735218727.993204,680113,42982,1,HR,1,100,79
1735218728.846211,680966,43116,1,HR,1,100,78
1735218729.926220,682046,43305,1,HR,1,100,73
1735218730.846228,682966,43456,1,HR,1,100,71
1735218731.606235,683726,43572,1,HR,1,100,73
1735218732.619244,684739,43737,1,HR,1,100,70
1735218733.579252,685699,43904,1,HR,1,100,68
1735218734.539260,686659,44058,1,HR,1,100,67
1735218735.299267,687419,44176,1,HR,1,100,70
1735218736.272275,688392,44325,1,HR,1,100,68
1735218736.952281,689072,44441,1,HR,1,100,73
1735218737.072282,689192,44459,1,HR,1,100,168
1735218737.832289,689952,44592,1,HR,1,100,148
1735218738.472294,690592,44692,1,HR,1,100,136
1735218739.605304,691725,44869,1,HR,1,100,118
1735218740.485312,692605,45018,1,HR,1,100,107
1735218741.365319,693485,45148,1,HR,1,100,98
1735218742.165326,694285,45282,1,HR,1,100,93
1735218743.258335,695378,45449,1,HR,1,100,85
1735218744.338345,696458,45619,1,HR,1,100,78
1735218745.258353,697378,45768,1,HR,1,100,75
1735218746.111360,698231,45900,1,HR,1,100,74
1735218746.991368,699111,46050,1,HR,1,100,73
1735218747.871375,699991,46199,1,HR,1,100,72
1735218748.831383,700951,46351,1,HR,1,100,70
1735218749.684391,701804,46476,1,HR,1,100,70
1735218750.484398,702604,46608,1,HR,1,100,71
1735218751.444406,703564,46775,1,HR,1,100,69
1735218752.164412,704284,46893,1,HR,1,100,72
1735218752.817418,704937,46993,1,HR,1,100,77
1735218753.657425,705777,47127,1,HR,1,100,76
1735218754.417432,706537,47265,1,HR,1,100,77
1735218755.417440,707537,47414,1,HR,1,100,73
