LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1734423657.750390,165109,24543,1,BI,1,100,600
1734423658.403391,165762,24660,1,BI,1,100,640
1734423659.043392,166402,24761,1,BI,1,100,640
1734423659.683393,167042,24860,1,BI,1,100,640
1734423660.323394,167682,24978,1,BI,1,100,640
1734423661.003395,168362,25077,1,BI,1,100,680
1734423661.603396,168962,25177,1,BI,1,100,600
1734423662.176397,169535,25281,1,BI,1,100,560
1734423662.816397,170175,25382,1,BI,1,100,640
1734423663.496398,170855,25499,1,BI,1,100,680
1734423664.216399,171575,25617,1,BI,1,100,720
1734423664.816400,172175,25718,1,BI,1,100,600
1734423665.509401,172868,25833,1,BI,1,100,680
1734423666.109402,173468,25934,1,BI,1,100,600
1734423666.749403,174108,26036,1,BI,1,100,640
1734423667.429404,174788,26143,1,BI,1,100,680
1734423668.029405,175388,26248,1,BI,1,100,600
1734423668.749406,176108,26364,1,BI,1,100,720
1734423669.442407,176801,26480,1,BI,1,100,680
1734423670.122408,177481,26597,1,BI,1,100,680
1734423670.842409,178201,26696,1,BI,1,100,720
1734423671.442410,178801,26797,1,BI,1,100,600
1734423672.082411,179441,26896,1,BI,1,100,640
1734423672.762412,180121,27002,1,BI,1,100,680
1734423673.575413,180934,27136,1,BI,1,100,800
1734423674.015414,181374,27221,1,BI,1,100,440
