LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1734424342.807365,850165.000,5593,1,BV,1,100,3.77
1734424347.807372,855165.000,6406,1,BV,1,100,3.77
1734424352.806380,860164.000,7227,1,BV,1,100,3.77
1734424357.806387,865164.000,8049,1,BV,1,100,3.77
1734424362.805394,870163.000,8868,1,BV,1,100,3.77
1734424367.805401,875163.000,9706,1,BV,1,100,3.77
1734424372.804408,880162.000,10513,1,BV,1,100,3.77
1734424377.804415,885162.000,11353,1,BV,1,100,3.77
1734424382.803422,890161.000,12174,1,BV,1,100,3.77
1734424387.803429,895161.000,13000,1,BV,1,100,3.77
1734424392.802436,900160.000,13820,1,BV,1,100,3.77
1734424397.802444,905160.000,14648,1,BV,1,100,3.77
1734424402.801451,910159.000,15473,1,BV,1,100,3.76
1734424407.801458,915159.000,16284,1,BV,1,100,3.77
1734424412.800465,920158.000,17116,1,BV,1,100,3.77
1734424417.800472,925158.000,17942,1,BV,1,100,3.77
1734424422.799479,930157.000,18775,1,BV,1,100,3.77
1734424427.799486,935157.000,19617,1,BV,1,100,3.77
1734424432.798493,940156.000,20430,1,BV,1,100,3.77
1734424437.798501,945156.000,21253,1,BV,1,100,3.77
1734424442.797508,950155.000,22080,1,BV,1,100,3.77
1734424447.797515,955155.000,22904,1,BV,1,100,3.77
1734424452.796522,960154.000,23714,1,BV,1,100,3.76
1734424457.796529,965154.000,24560,1,BV,1,100,3.76
1734424462.795536,970153.000,25382,1,BV,1,100,3.76
1734424467.795543,975153.000,26207,1,BV,1,100,3.76
1734424472.794550,980152.000,27011,1,BV,1,100,3.76
1734424477.794557,985152.000,27838,1,BV,1,100,3.76
1734424482.793565,990151.000,28642,1,BV,1,100,3.77
1734424487.793572,995151.000,29469,1,BV,1,100,3.76
1734424492.792579,1000150.000,30290,1,BV,1,100,3.76
1734424497.792586,1005150.000,31115,1,BV,1,100,3.76
1734424502.791593,1010149.000,31941,1,BV,1,100,3.77
1734424507.791600,1015149.000,32762,1,BV,1,100,3.76
1734424512.790607,1020148.000,33565,1,BV,1,100,3.75
1734424517.790614,1025148.000,34359,1,BV,1,100,3.76
1734424522.789621,1030147.000,35180,1,BV,1,100,3.75
1734424527.789629,1035147.000,35925,1,BV,1,100,3.74
1734424532.788636,1040146.000,36749,1,BV,1,100,3.75
1734424537.788643,1045146.000,37572,1,BV,1,100,3.76
1734424542.787650,1050145.000,38391,1,BV,1,100,3.75
1734424547.787657,1055145.000,39198,1,BV,1,100,3.75
1734424552.786664,1060144.000,40007,1,BV,1,100,3.74
1734424557.786671,1065144.000,40828,1,BV,1,100,3.75
1734424562.785678,1070143.000,41651,1,BV,1,100,3.75
1734424567.785686,1075143.000,42467,1,BV,1,100,3.75
1734424572.784693,1080142.000,43287,1,BV,1,100,3.74
1734424577.784700,1085142.000,44105,1,BV,1,100,3.74
1734424582.783707,1090141.000,44928,1,BV,1,100,3.75
1734424587.783714,1095141.000,45750,1,BV,1,100,3.74
1734424592.782721,1100140.000,46555,1,BV,1,100,3.74
1734424597.782728,1105140.000,47375,1,BV,1,100,3.74
1734424602.781735,1110139.000,48202,1,BV,1,100,3.74
1734424607.781742,1115139.000,49023,1,BV,1,100,3.74
1734424612.780750,1120138.000,49831,1,BV,1,100,3.73
1734424617.780757,1125138.000,50656,1,BV,1,100,3.74
1734424622.779764,1130137.000,51475,1,BV,1,100,3.74
1734424627.779771,1135137.000,52278,1,BV,1,100,3.74
1734424632.778778,1140136.000,53103,1,BV,1,100,3.74
1734424637.778785,1145136.000,53928,1,BV,1,100,3.74
1734424642.777792,1150135.000,54753,1,BV,1,100,3.73
1734424647.777799,1155135.000,55562,1,BV,1,100,3.73
1734424652.776806,1160134.000,56384,1,BV,1,100,3.74
1734424657.776814,1165134.000,57212,1,BV,1,100,3.73
1734424662.775821,1170133.000,58032,1,BV,1,100,3.73
1734424667.775828,1175133.000,58839,1,BV,1,100,3.73
1734424672.774835,1180132.000,59658,1,BV,1,100,3.72
1734424677.774842,1185132.000,60481,1,BV,1,100,3.73
1734424682.773849,1190131.000,61287,1,BV,1,100,3.73
1734424687.773856,1195131.000,62100,1,BV,1,100,3.73
1734424692.772863,1200130.000,62893,1,BV,1,100,3.73
1734424697.772871,1205130.000,63675,1,BV,1,100,3.73
1734424702.771878,1210129.000,64492,1,BV,1,100,3.72
1734424707.771885,1215129.000,65322,1,BV,1,100,3.73
1734424712.770892,1220128.000,606,1,BV,1,100,3.72
1734424717.770899,1225128.000,1417,1,BV,1,100,3.72
1734424722.769906,1230127.000,2227,1,BV,1,100,3.72
1734424727.769913,1235127.000,3048,1,BV,1,100,3.72
1734424732.768920,1240126.000,3869,1,BV,1,100,3.73
1734424737.768927,1245126.000,4691,1,BV,1,100,3.72
1734424742.767935,1250125.000,5497,1,BV,1,100,3.72
1734424747.767942,1255125.000,6319,1,BV,1,100,3.72
1734424752.766949,1260124.000,7124,1,BV,1,100,3.72
1734424757.766956,1265124.000,7942,1,BV,1,100,3.72
1734424762.765963,1270123.000,8749,1,BV,1,100,3.71
1734424767.765970,1275123.000,9571,1,BV,1,100,3.71
1734424772.764977,1280122.000,10391,1,BV,1,100,3.71
1734424777.764984,1285122.000,11216,1,BV,1,100,3.71
1734424782.763991,1290121.000,12036,1,BV,1,100,3.71
1734424787.763999,1295121.000,12862,1,BV,1,100,3.71
1734424792.763006,1300120.000,13670,1,BV,1,100,3.71
1734424797.763013,1305120.000,14494,1,BV,1,100,3.71
