LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1735117850.796350,384515,59864,1,BI,1,100,640
1735117851.756351,385475,60014,1,BI,1,100,960
1735117853.849353,387568,60351,1,BI,1,100,2080
1735117854.969354,388688,60534,1,BI,1,100,1120
1735117856.729356,390448,60814,1,BI,1,100,1760
1735117857.462357,391181,60937,1,BI,1,100,720
1735117858.022357,391741,61022,1,BI,1,100,560
1735117858.142358,391861,61040,1,BI,1,100,120
1735117858.942358,392661,61172,1,BI,1,100,800
1735117859.822359,393541,61324,1,BI,1,100,880
1735117860.995361,394714,61506,1,BI,1,100,1160
1735117861.555361,395274,61605,1,BI,1,100,560
1735117861.915362,395634,61642,1,BI,1,100,360
1735117862.795362,396514,61753,1,BI,1,100,880
1735117863.475363,397194,61852,1,BI,1,100,680
1735117864.528364,398247,62035,1,BI,1,100,1040
1735117865.368365,399087,62168,1,BI,1,100,840
1735117867.288367,401007,62480,1,BI,1,100,1920
1735117868.181368,401900,62621,1,BI,1,100,880
1735117869.061369,402780,62768,1,BI,1,100,880
1735117869.741370,403460,62886,1,BI,1,100,680
1735117870.701371,404420,63035,1,BI,1,100,960
1735117871.621372,405340,63182,1,BI,1,100,920
1735117872.554373,406273,63333,1,BI,1,100,920
1735117873.354373,407073,63473,1,BI,1,100,800
1735117874.714375,408433,63688,1,BI,1,100,1360
1735117875.567376,409286,63834,1,BI,1,100,840
1735117877.247378,410966,64101,1,BI,1,100,1680
1735117877.687378,411406,64168,1,BI,1,100,440
1735117878.047379,411766,64241,1,BI,1,100,360
1735117879.540380,413259,64472,1,BI,1,100,1480
1735117882.460383,416179,64952,1,BI,1,100,2920
1735117883.273384,416992,65075,1,BI,1,100,800
1735117884.233385,417952,65224,1,BI,1,100,960
1735117885.233386,418952,65390,1,BI,1,100,1000
1735117886.966388,420685,134,1,BI,1,100,1720
1735117888.286389,422005,353,1,BI,1,100,1320
1735117890.246391,423965,667,1,BI,1,100,1960
1735117890.979392,424698,802,1,BI,1,100,720
1735117891.779393,425498,917,1,BI,1,100,800
1735117892.619394,426338,1068,1,BI,1,100,840
1735117893.579395,427298,1222,1,BI,1,100,960
1735117894.352396,428071,1355,1,BI,1,100,760
1735117895.912397,429631,1603,1,BI,1,100,1560
1735117897.511399,431230,1868,1,BI,1,100,1600
1735117898.565400,432284,2039,1,BI,1,100,1040
1735117899.445401,433164,2186,1,BI,1,100,880
1735117900.125402,433844,2304,1,BI,1,100,680
1735117901.004403,434723,2436,1,BI,1,100,880
1735117901.698403,435417,2552,1,BI,1,100,680
1735117903.138405,436857,2785,1,BI,1,100,1440
1735117904.018406,437737,2940,1,BI,1,100,880
1735117904.778407,438497,3055,1,BI,1,100,760
1735117905.351407,439070,3156,1,BI,1,100,560
1735117905.671407,439390,3206,1,BI,1,100,320
1735117906.231408,439950,3305,1,BI,1,100,560
1735117907.031409,440750,3441,1,BI,1,100,800
1735117907.951410,441670,3588,1,BI,1,100,920
1735117908.751411,442470,3712,1,BI,1,100,800
1735117909.884412,443603,3909,1,BI,1,100,1120
1735117910.604413,444323,4024,1,BI,1,100,720
1735117911.403414,445122,4157,1,BI,1,100,800
1735117913.017415,446736,4407,1,BI,1,100,1600
1735117914.057416,447776,4593,1,BI,1,100,1040
1735117915.016417,448735,4742,1,BI,1,100,960
1735117915.897418,449616,4891,1,BI,1,100,880
1735117917.749420,451468,5190,1,BI,1,100,1840
1735117917.990420,451709,5223,1,BI,1,100,240
1735117918.630421,452349,5324,1,BI,1,100,640
1735117919.349422,453068,5445,1,BI,1,100,720
1735117920.243423,453962,5594,1,BI,1,100,880
1735117921.562424,455281,5809,1,BI,1,100,1320
1735117921.842424,455561,5859,1,BI,1,100,280
1735117922.482425,456201,5962,1,BI,1,100,640
1735117923.442426,457161,6127,1,BI,1,100,960
1735117924.576427,458295,6316,1,BI,1,100,1120
1735117925.295428,459014,6431,1,BI,1,100,720
1735117926.015429,459734,6548,1,BI,1,100,720
1735117927.095430,460814,6732,1,BI,1,100,1080
1735117928.269431,461988,6913,1,BI,1,100,1160
1735117929.068432,462787,7049,1,BI,1,100,800
1735117931.321434,465040,7412,1,BI,1,100,2240
1735117931.961435,465680,7529,1,BI,1,100,640
1735117933.241436,466960,7729,1,BI,1,100,1280
1735117934.481438,468200,7931,1,BI,1,100,1240
1735117935.374439,469093,8080,1,BI,1,100,880
1735117936.215440,469934,8212,1,BI,1,100,840
1735117937.174441,470893,8364,1,BI,1,100,960
1735117938.214442,471933,8544,1,BI,1,100,1040
1735117939.547443,473266,8764,1,BI,1,100,1320
1735117940.747444,474466,8947,1,BI,1,100,1200
1735117941.747445,475466,9111,1,BI,1,100,1000
1735117942.840446,476559,9298,1,BI,1,100,1080
1735117943.680447,477399,9430,1,BI,1,100,840
1735117944.560448,478279,9584,1,BI,1,100,880
1735117945.760450,479479,9782,1,BI,1,100,1200
1735117947.014451,480733,9981,1,BI,1,100,1240
1735117948.213452,481932,10179,1,BI,1,100,1200
1735117948.693453,482412,10264,1,BI,1,100,480
1735117949.333453,483052,10362,1,BI,1,100,640
1735117950.106454,483825,10502,1,BI,1,100,760
1735117951.026455,484745,10649,1,BI,1,100,920
1735117951.946456,485665,10798,1,BI,1,100,920
1735117953.066457,486785,10966,1,BI,1,100,1120
1735117954.399459,488118,11181,1,BI,1,100,1320
1735117955.359460,489078,11352,1,BI,1,100,960
1735117956.559461,490278,11549,1,BI,1,100,1200
1735117957.452462,491171,11684,1,BI,1,100,880
1735117958.492463,492211,11864,1,BI,1,100,1040
1735117959.612464,493331,12047,1,BI,1,100,1120
1735117960.505465,494224,12201,1,BI,1,100,880
1735117961.545466,495264,12365,1,BI,1,100,1040
1735117962.265467,495984,12485,1,BI,1,100,720
1735117963.105468,496824,12618,1,BI,1,100,840
1735117964.038469,497757,12765,1,BI,1,100,920
1735117964.838470,498557,12904,1,BI,1,100,800
1735117965.638470,499357,13036,1,BI,1,100,800
1735117965.838471,499557,13070,1,BI,1,100,200
1735117966.398471,500117,13155,1,BI,1,100,560
1735117967.198472,500917,13289,1,BI,1,100,800
1735117968.011473,501730,13421,1,BI,1,100,800
1735117968.971474,502690,13587,1,BI,1,100,960
1735117969.611475,503330,13688,1,BI,1,100,640
1735117970.411475,504130,13826,1,BI,1,100,800
1735117971.265476,504984,13958,1,BI,1,100,840
1735117972.264477,505983,14126,1,BI,1,100,1000
1735117973.424479,507143,14325,1,BI,1,100,1160
1735117974.584480,508303,14508,1,BI,1,100,1160
1735117975.117481,508836,14598,1,BI,1,100,520
1735117976.197482,509916,14780,1,BI,1,100,1080
1735117976.917482,510636,14896,1,BI,1,100,720
1735117978.077483,511796,15081,1,BI,1,100,1160
1735117978.650484,512369,15179,1,BI,1,100,560
1735117981.770487,515489,15679,1,BI,1,100,3120
1735117982.823488,516542,15862,1,BI,1,100,1040
1735117983.783489,517502,16012,1,BI,1,100,960
1735117985.716491,519435,16331,1,BI,1,100,1920
1735117986.396492,520115,16432,1,BI,1,100,680
1735117986.676492,520395,16484,1,BI,1,100,280
1735117987.516493,521235,16618,1,BI,1,100,840
1735117989.329495,523048,16915,1,BI,1,100,1800
1735117990.169496,523888,17047,1,BI,1,100,840
1735117991.089497,524808,17200,1,BI,1,100,920
1735117992.569499,526288,17449,1,BI,1,100,1480
1735117993.462500,527181,17599,1,BI,1,100,880
1735117994.422501,528141,17748,1,BI,1,100,960
