LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1734179453.536101,141699.500,20378,4,EM,1,100,RB
1734179453.586851,141750.250,20378,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179453.637601,141801.000,20378,4,EM,1,100,PS
1734179453.687851,141851.250,20412,4,EM,1,100,RS
1734179453.738101,141901.500,20412,4,EM,1,100,RB
1734179453.788351,141951.750,20412,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179453.838601,142002.000,20412,4,EM,1,100,PS
1734179453.888851,142052.250,20444,4,EM,1,100,RS
1734179453.939101,142102.500,20444,4,EM,1,100,RB
1734179453.989351,142152.750,20444,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179454.039601,142203.000,20444,4,EM,1,100,PS
1734179454.089851,142253.250,20479,4,EM,1,100,RS
1734179454.140101,142303.500,20479,4,EM,1,100,RB
1734179454.190351,142353.750,20479,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179454.240601,142404.000,20479,4,EM,1,100,PS
1734179454.290851,142454.250,20513,4,EM,1,100,RS
1734179454.341101,142504.500,20513,4,EM,1,100,RB
1734179454.391351,142554.750,20513,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179454.441601,142605.000,20513,4,EM,1,100,PS
1734179454.491851,142655.250,20546,4,EM,1,100,RS
1734179454.542101,142705.500,20546,4,EM,1,100,RB
1734179454.592351,142755.750,20546,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179454.642601,142806.000,20546,4,EM,1,100,PS
1734179454.692851,142856.250,20580,4,EM,1,100,RS
1734179454.743101,142906.500,20580,4,EM,1,100,RB
1734179454.793351,142956.750,20580,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179454.843601,143007.000,20580,4,EM,1,100,PS
1734179454.893851,143057.250,20611,4,EM,1,100,RS
1734179454.944101,143107.500,20611,4,EM,1,100,RB
1734179454.994351,143157.750,20611,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179455.044601,143208.000,20611,4,EM,1,100,PS
1734179455.118351,143281.750,20645,4,EM,1,100,RS
1734179455.192101,143355.500,20645,4,EM,1,100,RB
1734179455.265851,143429.250,20645,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179455.339601,143503.000,20645,4,EM,1,100,PS
1734179455.389851,143553.250,20680,4,EM,1,100,RS
1734179455.440101,143603.500,20680,4,EM,1,100,RB
1734179455.490351,143653.750,20680,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179455.540601,143704.000,20680,4,EM,1,100,PS
1734179455.591601,143755.000,20712,4,EM,1,100,RS
1734179455.642601,143806.000,20712,4,EM,1,100,RB
1734179455.693601,143857.000,20712,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179455.744601,143908.000,20712,4,EM,1,100,PS
1734179455.794851,143958.250,20746,4,EM,1,100,RS
1734179455.845101,144008.500,20746,4,EM,1,100,RB
1734179455.895350,144058.750,20746,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179455.945601,144109.000,20746,4,EM,1,100,PS
1734179455.995851,144159.250,20778,4,EM,1,100,RS
1734179456.046101,144209.500,20778,4,EM,1,100,RB
1734179456.096350,144259.750,20778,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179456.146600,144310.000,20778,4,EM,1,100,PS
1734179456.196851,144360.250,20813,4,EM,1,100,RS
1734179456.247101,144410.500,20813,4,EM,1,100,RB
1734179456.297350,144460.750,20813,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179456.347600,144511.000,20813,4,EM,1,100,PS
1734179456.397851,144561.250,20845,4,EM,1,100,RS
1734179456.448101,144611.500,20845,4,EM,1,100,RB
1734179456.498350,144661.750,20845,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179456.548600,144712.000,20845,4,EM,1,100,PS
1734179456.598850,144762.250,20878,4,EM,1,100,RS
1734179456.649100,144812.500,20878,4,EM,1,100,RB
1734179456.699350,144862.750,20878,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179456.749600,144913.000,20878,4,EM,1,100,PS
1734179456.799850,144963.250,20910,4,EM,1,100,RS
1734179456.850100,145013.500,20910,4,EM,1,100,RB
1734179456.900350,145063.750,20910,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179456.950600,145114.000,20910,4,EM,1,100,PS
1734179457.000850,145164.250,20946,4,EM,1,100,RS
1734179457.051100,145214.500,20946,4,EM,1,100,RB
1734179457.101350,145264.750,20946,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179457.151600,145315.000,20946,4,EM,1,100,PS
1734179457.201850,145365.250,20977,4,EM,1,100,RS
1734179457.252100,145415.500,20977,4,EM,1,100,RB
1734179457.302350,145465.750,20977,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179457.352600,145516.000,20977,4,EM,1,100,PS
1734179457.420850,145584.250,21013,4,EM,1,100,RS
1734179457.489100,145652.500,21013,4,EM,1,100,RB
1734179457.557350,145720.750,21013,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179457.625600,145789.000,21013,4,EM,1,100,PS
