LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1734179755.467543,443631.000,3960,2,AK,1,100,RD
1734179755.473543,443637.000,3963,2,AK,1,100,3961
1734179755.479543,443643.000,3963,2,AK,1,100,RD
1734179758.027542,446191.000,4798,2,AK,1,100,3961
1734179760.575542,448739.000,4798,2,AK,1,100,RD
1734179760.581042,448744.500,4801,2,AK,1,100,4799
1734179760.586542,448750.000,4801,2,AK,1,100,RD
1734179763.136541,451300.000,5634,2,AK,1,100,4799
1734179765.686541,453850.000,5634,2,AK,1,100,RD
1734179765.711041,453874.500,5637,2,AK,1,100,5635
1734179765.735541,453899.000,5637,2,AK,1,100,RD
1734179768.264540,456428.000,6469,2,AK,1,100,5635
1734179770.793540,458957.000,6469,2,AK,1,100,RD
1734179770.809540,458973.000,6472,2,AK,1,100,6470
1734179770.825540,458989.000,6472,2,AK,1,100,RD
1734179773.382539,461546.000,7320,2,AK,1,100,6470
1734179775.939539,464103.000,7320,2,AK,1,100,RD
1734179775.945539,464109.000,7323,2,AK,1,100,7321
1734179775.951539,464115.000,7323,2,AK,1,100,RD
1734179778.499538,466663.000,8153,2,AK,1,100,7321
1734179781.047538,469211.000,8153,2,AK,1,100,RD
1734179781.056038,469219.500,8156,2,AK,1,100,8154
1734179781.064538,469228.000,8156,2,AK,1,100,RD
1734179783.622537,471786.000,9003,2,AK,1,100,8154
1734179786.180537,474344.000,9003,2,AK,1,100,RD
1734179786.204037,474367.500,9006,2,AK,1,100,9004
1734179786.227537,474391.000,9006,2,AK,1,100,RD
1734179788.757036,476920.500,9839,2,AK,1,100,9004
1734179791.286536,479450.000,9839,2,AK,1,100,RD
1734179791.294536,479458.000,9842,2,AK,1,100,9840
1734179791.302536,479466.000,9842,2,AK,1,100,RD
1734179793.849035,482012.500,10672,2,AK,1,100,9840
1734179796.395535,484559.000,10672,2,AK,1,100,RD
1734179796.411035,484574.500,10675,2,AK,1,100,10673
