LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1734179450.397602,138561.000,19862,3,PI,1,100,164781
1734179450.437602,138601.000,19862,3,PI,1,100,164800
1734179450.477602,138641.000,19862,3,PI,1,100,164853
1734179450.517601,138681.000,19878,2,PI,1,100,164887
1734179450.557602,138721.000,19878,2,PI,1,100,164925
1734179450.597602,138761.000,19894,3,PI,1,100,164975
1734179450.637602,138801.000,19894,3,PI,1,100,165028
1734179450.677602,138841.000,19894,3,PI,1,100,165047
1734179450.717602,138881.000,19912,2,PI,1,100,165001
1734179450.757601,138921.000,19912,2,PI,1,100,164858
1734179450.797601,138961.000,19927,3,PI,1,100,164785
1734179450.837602,139001.000,19927,3,PI,1,100,164781
1734179450.877602,139041.000,19927,3,PI,1,100,164745
1734179450.917602,139081.000,19944,3,PI,1,100,164785
1734179450.957602,139121.000,19944,3,PI,1,100,164866
1734179450.997602,139161.000,19944,3,PI,1,100,164877
1734179451.037601,139201.000,19962,2,PI,1,100,164918
1734179451.077601,139241.000,19962,2,PI,1,100,164900
1734179451.117601,139281.000,19979,3,PI,1,100,164889
1734179451.157602,139321.000,19979,3,PI,1,100,164909
1734179451.197602,139361.000,19979,3,PI,1,100,164929
1734179451.237602,139401.000,19995,2,PI,1,100,164961
1734179451.277601,139441.000,19995,2,PI,1,100,164961
1734179451.317601,139481.000,20012,3,PI,1,100,165007
1734179451.357601,139521.000,20012,3,PI,1,100,165007
1734179451.397601,139561.000,20012,3,PI,1,100,164955
1734179451.437601,139601.000,20027,3,PI,1,100,165008
1734179451.477602,139641.000,20027,3,PI,1,100,165056
1734179451.517601,139681.000,20027,3,PI,1,100,165049
1734179451.557601,139721.000,20044,2,PI,1,100,165106
1734179451.597601,139761.000,20044,2,PI,1,100,165129
1734179451.637601,139801.000,20061,3,PI,1,100,165076
1734179451.677601,139841.000,20061,3,PI,1,100,164958
1734179451.717601,139881.000,20061,3,PI,1,100,164870
1734179451.757601,139921.000,20078,2,PI,1,100,164834
1734179451.797601,139961.000,20078,2,PI,1,100,164812
1734179451.837601,140001.000,20092,3,PI,1,100,164840
1734179451.877601,140041.000,20092,3,PI,1,100,164817
1734179451.917601,140081.000,20092,3,PI,1,100,164775
1734179451.957601,140121.000,20109,2,PI,1,100,164825
1734179451.997601,140161.000,20109,2,PI,1,100,164848
1734179452.037601,140201.000,20128,3,PI,1,100,164871
1734179452.077601,140241.000,20128,3,PI,1,100,164893
1734179452.117601,140281.000,20128,3,PI,1,100,164898
1734179452.157601,140321.000,20145,2,PI,1,100,164938
1734179452.197601,140361.000,20145,2,PI,1,100,164970
1734179452.237601,140401.000,20159,3,PI,1,100,165001
1734179452.277601,140441.000,20159,3,PI,1,100,165008
1734179452.317601,140481.000,20159,3,PI,1,100,165059
1734179452.357601,140521.000,20177,2,PI,1,100,165119
1734179452.397601,140561.000,20177,2,PI,1,100,165164
1734179452.437601,140601.000,20193,3,PI,1,100,165216
1734179452.477601,140641.000,20193,3,PI,1,100,165244
1734179452.517601,140681.000,20193,3,PI,1,100,165202
