LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1735118635.758677,1169475.500,56839,2,EL,1,100,-18446.400391
1735118635.825177,1169542.000,56839,2,EL,1,100,-18446.000000
1735118635.892177,1169609.000,56856,1,EL,1,100,-18445.400391
1735118635.958677,1169675.500,56875,2,EL,1,100,-18444.800781
1735118636.025177,1169742.000,56875,2,EL,1,100,-18444.199219
1735118636.092177,1169809.000,56891,1,EL,1,100,-18444.000000
1735118636.158677,1169875.500,56907,2,EL,1,100,-18444.199219
1735118636.225177,1169942.000,56907,2,EL,1,100,-18444.599609
1735118636.292177,1170009.000,56923,1,EL,1,100,-18445.599609
1735118636.358677,1170075.500,56940,2,EL,1,100,-18444.800781
1735118636.425178,1170142.000,56940,2,EL,1,100,-18445.000000
1735118636.492178,1170209.000,56956,1,EL,1,100,-18444.599609
1735118636.558678,1170275.500,56972,2,EL,1,100,-18444.800781
1735118636.625178,1170342.000,56972,2,EL,1,100,-18444.199219
1735118636.692178,1170409.000,56990,1,EL,1,100,-18443.800781
1735118636.758678,1170475.500,57007,2,EL,1,100,-18444.000000
1735118636.825178,1170542.000,57007,2,EL,1,100,-18444.000000
1735118636.892178,1170609.000,57024,1,EL,1,100,-18443.800781
1735118636.958678,1170675.500,57042,2,EL,1,100,-18443.199219
1735118637.025178,1170742.000,57042,2,EL,1,100,-18443.000000
1735118637.092179,1170809.000,57057,1,EL,1,100,-18442.599609
1735118637.158679,1170875.500,57075,2,EL,1,100,-18442.599609
1735118637.225179,1170942.000,57075,2,EL,1,100,-18443.000000
1735118637.292179,1171009.000,57091,1,EL,1,100,-18442.199219
1735118637.358679,1171075.500,57107,2,EL,1,100,-18442.000000
1735118637.425179,1171142.000,57107,2,EL,1,100,-18441.800781
1735118637.491679,1171208.500,57123,2,EL,1,100,-18442.000000
1735118637.558179,1171275.000,57123,2,EL,1,100,-18442.000000
1735118637.625179,1171342.000,57140,1,EL,1,100,-18441.400391
1735118637.691679,1171408.500,57156,2,EL,1,100,-18441.199219
1735118637.758179,1171475.000,57156,2,EL,1,100,-18441.000000
1735118637.825180,1171542.000,57175,1,EL,1,100,-18441.000000
1735118637.891680,1171608.500,57190,2,EL,1,100,-18440.800781
1735118637.958180,1171675.000,57190,2,EL,1,100,-18440.199219
1735118638.025180,1171742.000,57207,1,EL,1,100,-18440.000000
1735118638.091680,1171808.500,57223,2,EL,1,100,-18440.000000
1735118638.158180,1171875.000,57223,2,EL,1,100,-18440.000000
1735118638.225180,1171942.000,57241,1,EL,1,100,-18439.599609
1735118638.291680,1172008.500,57255,2,EL,1,100,-18439.000000
1735118638.358180,1172075.000,57255,2,EL,1,100,-18438.199219
1735118638.425180,1172142.000,57272,1,EL,1,100,-18438.199219
1735118638.491681,1172208.500,57289,2,EL,1,100,-18438.000000
1735118638.558181,1172275.000,57289,2,EL,1,100,-18438.000000
1735118638.625181,1172342.000,57306,1,EL,1,100,-18437.800781
1735118638.691681,1172408.500,57320,2,EL,1,100,-18437.000000
1735118638.758181,1172475.000,57320,2,EL,1,100,-18437.000000
1735118638.825181,1172542.000,57339,1,EL,1,100,-18437.000000
1735118638.891681,1172608.500,57356,2,EL,1,100,-18436.400391
1735118638.958181,1172675.000,57356,2,EL,1,100,-18436.000000
1735118639.025181,1172742.000,57373,1,EL,1,100,-18436.000000
1735118639.091681,1172808.500,57387,2,EL,1,100,-18436.000000
1735118639.158181,1172875.000,57387,2,EL,1,100,-18435.000000
1735118639.225182,1172942.000,57405,1,EL,1,100,-18434.599609
1735118639.291682,1173008.500,57421,2,EL,1,100,-18434.000000
1735118639.358182,1173075.000,57421,2,EL,1,100,-18434.000000
1735118639.425182,1173142.000,57438,1,EL,1,100,-18433.599609
1735118639.491682,1173208.500,57454,2,EL,1,100,-18433.000000
1735118639.558182,1173275.000,57454,2,EL,1,100,-18432.800781
1735118639.625182,1173342.000,57470,1,EL,1,100,-18432.800781
1735118639.691682,1173408.500,57486,2,EL,1,100,-18432.199219
1735118639.758183,1173475.000,57486,2,EL,1,100,-18432.000000
1735118639.824682,1173541.500,57506,2,EL,1,100,-18431.400391
1735118639.891183,1173608.000,57506,2,EL,1,100,-18431.800781
1735118639.958183,1173675.000,57522,1,EL,1,100,-18432.000000
1735118640.024683,1173741.500,57537,2,EL,1,100,-18431.599609
1735118640.091183,1173808.000,57537,2,EL,1,100,-18431.000000
1735118640.158183,1173875.000,57553,1,EL,1,100,-18431.000000
1735118640.224683,1173941.500,57578,2,EL,1,100,-18430.000000
1735118640.291183,1174008.000,57578,2,EL,1,100,-18430.000000
1735118640.358183,1174075.000,57594,2,EL,1,100,-18430.000000
1735118640.425183,1174142.000,57594,2,EL,1,100,-18429.800781
1735118640.491184,1174208.000,57611,1,EL,1,100,-18429.000000
1735118640.558184,1174275.000,57626,2,EL,1,100,-18429.199219
1735118640.625184,1174342.000,57626,2,EL,1,100,-18428.000000
1735118640.691184,1174408.000,57643,1,EL,1,100,-18428.000000
1735118640.758184,1174475.000,57659,2,EL,1,100,-18428.000000
1735118640.825184,1174542.000,57659,2,EL,1,100,-18427.199219
1735118640.891184,1174608.000,57677,1,EL,1,100,-18427.000000
1735118640.958184,1174675.000,57693,2,EL,1,100,-18426.800781
1735118641.025184,1174742.000,57693,2,EL,1,100,-18426.599609
1735118641.091184,1174808.000,57710,1,EL,1,100,-18426.400391
1735118641.158185,1174875.000,57727,2,EL,1,100,-18426.000000
1735118641.225184,1174942.000,57727,2,EL,1,100,-18426.000000
1735118641.291185,1175008.000,57744,1,EL,1,100,-18425.800781
1735118641.358185,1175075.000,57759,2,EL,1,100,-18426.000000
1735118641.425185,1175142.000,57759,2,EL,1,100,-18425.599609
1735118641.491185,1175208.000,57775,1,EL,1,100,-18425.400391
