LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1735118520.238009,1053955.000,38053,4,EM,1,100,PS
1735118520.288259,1054005.250,38088,4,EM,1,100,RS
1735118520.338509,1054055.500,38088,4,EM,1,100,RB
1735118520.388759,1054105.750,38088,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118520.439009,1054156.000,38088,4,EM,1,100,PS
1735118520.489759,1054206.750,38122,4,EM,1,100,RS
1735118520.540509,1054257.500,38122,4,EM,1,100,RB
1735118520.591259,1054308.250,38122,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118520.642009,1054359.000,38122,4,EM,1,100,PS
1735118520.693259,1054410.250,38155,4,EM,1,100,RS
1735118520.744510,1054461.500,38155,4,EM,1,100,RB
1735118520.795760,1054512.750,38155,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118520.847010,1054564.000,38155,4,EM,1,100,PS
1735118520.897260,1054614.250,38189,4,EM,1,100,RS
1735118520.947510,1054664.500,38189,4,EM,1,100,RB
1735118520.997760,1054714.750,38189,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118521.048010,1054765.000,38189,4,EM,1,100,PS
1735118521.099260,1054816.250,38222,4,EM,1,100,RS
1735118521.150510,1054867.500,38222,4,EM,1,100,RB
1735118521.201760,1054918.750,38222,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118521.253010,1054970.000,38222,4,EM,1,100,PS
1735118521.303260,1055020.250,38258,4,EM,1,100,RS
1735118521.353510,1055070.500,38258,4,EM,1,100,RB
1735118521.403760,1055120.750,38258,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118521.454011,1055171.000,38258,4,EM,1,100,PS
1735118521.504261,1055221.250,38290,4,EM,1,100,RS
1735118521.554511,1055271.500,38290,4,EM,1,100,RB
1735118521.604761,1055321.750,38290,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118521.655011,1055372.000,38290,4,EM,1,100,PS
1735118521.705261,1055422.250,38323,4,EM,1,100,RS
1735118521.755511,1055472.500,38323,4,EM,1,100,RB
1735118521.805761,1055522.750,38323,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118521.856011,1055573.000,38323,4,EM,1,100,PS
1735118521.906261,1055623.250,38357,4,EM,1,100,RS
1735118521.956511,1055673.500,38357,4,EM,1,100,RB
1735118522.006761,1055723.750,38357,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118522.057012,1055774.000,38357,4,EM,1,100,PS
1735118522.107262,1055824.250,38390,4,EM,1,100,RS
1735118522.157512,1055874.500,38390,4,EM,1,100,RB
1735118522.207762,1055924.750,38390,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118522.258012,1055975.000,38390,4,EM,1,100,PS
1735118522.330012,1056047.000,38429,4,EM,1,100,RS
1735118522.402012,1056119.000,38429,4,EM,1,100,RB
1735118522.474012,1056191.000,38429,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118522.546012,1056263.000,38429,4,EM,1,100,PS
1735118522.597262,1056314.250,38463,4,EM,1,100,RS
1735118522.648512,1056365.500,38463,4,EM,1,100,RB
1735118522.699762,1056416.750,38463,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118522.751013,1056468.000,38463,4,EM,1,100,PS
1735118522.801263,1056518.250,38496,4,EM,1,100,RS
1735118522.851513,1056568.500,38496,4,EM,1,100,RB
1735118522.901763,1056618.750,38496,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118522.952013,1056669.000,38496,4,EM,1,100,PS
1735118523.002263,1056719.250,38528,4,EM,1,100,RS
1735118523.052513,1056769.500,38528,4,EM,1,100,RB
1735118523.102763,1056819.750,38528,4,EM,1,100,2024-12-25_16-21-47-852462.csv
