LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1735118531.762026,1065479.000,39955,1,T1,1,100,36.371
1735118531.895026,1065612.000,39973,1,T1,1,100,36.373
1735118532.029026,1065746.000,39991,1,T1,1,100,36.303
1735118532.162026,1065879.000,40023,1,T1,1,100,36.167
1735118532.295026,1066012.000,40040,1,T1,1,100,36.249
1735118532.429027,1066146.000,40058,1,T1,1,100,36.214
1735118532.562027,1066279.000,40090,1,T1,1,100,36.164
1735118532.695027,1066412.000,40112,1,T1,1,100,36.284
1735118532.829027,1066546.000,40129,1,T1,1,100,36.265
1735118532.962027,1066679.000,40146,1,T1,1,100,36.150
1735118533.095027,1066812.000,40162,1,T1,1,100,36.207
1735118533.229028,1066946.000,40194,1,T1,1,100,36.302
1735118533.362028,1067079.000,40213,1,T1,1,100,36.273
1735118533.495028,1067212.000,40229,1,T1,1,100,36.295
1735118533.629028,1067346.000,40261,1,T1,1,100,36.376
1735118533.762028,1067479.000,40278,1,T1,1,100,36.269
1735118533.895029,1067612.000,40295,1,T1,1,100,36.294
1735118534.028029,1067745.000,40326,1,T1,1,100,36.233
1735118534.162029,1067879.000,40345,1,T1,1,100,36.314
1735118534.295029,1068012.000,40362,1,T1,1,100,36.207
1735118534.428030,1068145.000,40393,1,T1,1,100,36.373
1735118534.562030,1068279.000,40411,1,T1,1,100,36.410
1735118534.695030,1068412.000,40427,1,T1,1,100,36.284
1735118534.828030,1068545.000,40444,1,T1,1,100,36.335
1735118534.962030,1068679.000,40476,1,T1,1,100,36.287
1735118535.095030,1068812.000,40492,1,T1,1,100,36.301
1735118535.228031,1068945.000,40510,1,T1,1,100,36.343
1735118535.362031,1069079.000,40541,1,T1,1,100,36.361
1735118535.495031,1069212.000,40557,1,T1,1,100,36.369
1735118535.628031,1069345.000,40575,1,T1,1,100,36.372
1735118535.762031,1069479.000,40608,1,T1,1,100,36.303
1735118535.895032,1069612.000,40625,1,T1,1,100,36.202
1735118536.028032,1069745.000,40642,1,T1,1,100,36.229
1735118536.162032,1069879.000,40674,1,T1,1,100,36.312
1735118536.295032,1070012.000,40692,1,T1,1,100,36.277
1735118536.428032,1070145.000,40709,1,T1,1,100,36.297
1735118536.562032,1070279.000,40741,1,T1,1,100,36.270
1735118536.695033,1070412.000,40757,1,T1,1,100,36.188
1735118536.828033,1070545.000,40774,1,T1,1,100,36.223
1735118536.961033,1070678.000,40791,1,T1,1,100,36.274
1735118537.095033,1070812.000,40824,1,T1,1,100,36.296
1735118537.228034,1070945.000,40842,1,T1,1,100,36.270
1735118537.361034,1071078.000,40858,1,T1,1,100,36.329
1735118537.495034,1071212.000,40892,1,T1,1,100,36.355
1735118537.628034,1071345.000,40909,1,T1,1,100,36.189
1735118537.761034,1071478.000,40925,1,T1,1,100,36.188
1735118537.895035,1071612.000,40948,1,T1,1,100,36.294
1735118538.028035,1071745.000,40979,1,T1,1,100,36.234
1735118538.161035,1071878.000,40995,1,T1,1,100,36.314
1735118538.295035,1072012.000,41015,1,T1,1,100,36.278
1735118538.428035,1072145.000,41031,1,T1,1,100,36.191
1735118538.561035,1072278.000,41063,1,T1,1,100,36.295
1735118538.695036,1072412.000,41080,1,T1,1,100,36.305
1735118538.828036,1072545.000,41096,1,T1,1,100,36.203
1735118538.961036,1072678.000,41128,1,T1,1,100,36.301
1735118539.095036,1072812.000,41145,1,T1,1,100,36.272
1735118539.228036,1072945.000,41162,1,T1,1,100,36.295
1735118539.361037,1073078.000,41195,1,T1,1,100,36.269
1735118539.495037,1073212.000,41212,1,T1,1,100,36.258
1735118539.628037,1073345.000,41229,1,T1,1,100,36.183
1735118539.761037,1073478.000,41260,1,T1,1,100,36.221
1735118539.895037,1073612.000,41278,1,T1,1,100,36.308
1735118540.028038,1073745.000,41294,1,T1,1,100,36.169
1735118540.161038,1073878.000,41326,1,T1,1,100,36.179
1735118540.295038,1074012.000,41345,1,T1,1,100,36.290
1735118540.428038,1074145.000,41361,1,T1,1,100,36.197
1735118540.561038,1074278.000,41378,1,T1,1,100,36.156
1735118540.695039,1074412.000,41410,1,T1,1,100,36.174
1735118540.828039,1074545.000,41428,1,T1,1,100,36.217
1735118540.961039,1074678.000,41446,1,T1,1,100,36.200
1735118541.094039,1074811.000,41477,1,T1,1,100,36.228
1735118541.228039,1074945.000,41494,1,T1,1,100,36.241
1735118541.361040,1075078.000,41511,1,T1,1,100,36.246
1735118541.494040,1075211.000,41543,1,T1,1,100,36.319
1735118541.628040,1075345.000,41559,1,T1,1,100,36.351
1735118541.761040,1075478.000,41576,1,T1,1,100,36.258
1735118541.894040,1075611.000,41612,1,T1,1,100,36.324
1735118542.028040,1075745.000,41628,1,T1,1,100,36.247
1735118542.161041,1075878.000,41645,1,T1,1,100,36.249
1735118542.294041,1076011.000,41662,1,T1,1,100,36.285
1735118542.428041,1076145.000,41693,1,T1,1,100,36.336
1735118542.561041,1076278.000,41713,1,T1,1,100,36.181
1735118542.694041,1076411.000,41729,1,T1,1,100,36.149
1735118542.828042,1076545.000,41763,1,T1,1,100,36.206
1735118542.961042,1076678.000,41785,1,T1,1,100,36.231
1735118543.094042,1076811.000,41801,1,T1,1,100,36.313
1735118543.228042,1076945.000,41819,1,T1,1,100,36.384
1735118543.361042,1077078.000,41850,1,T1,1,100,36.237
1735118543.494043,1077211.000,41866,1,T1,1,100,36.315
1735118543.627043,1077344.000,41884,1,T1,1,100,36.243
1735118543.761043,1077478.000,41900,1,T1,1,100,36.176
1735118543.894043,1077611.000,41934,1,T1,1,100,36.183
1735118544.028044,1077745.000,41951,1,T1,1,100,36.292
1735118544.161044,1077878.000,41967,1,T1,1,100,36.268
1735118544.294044,1078011.000,42001,1,T1,1,100,36.222
1735118544.427044,1078144.000,42018,1,T1,1,100,36.238
1735118544.561044,1078278.000,42035,1,T1,1,100,36.245
1735118544.694044,1078411.000,42066,1,T1,1,100,36.248
1735118544.827044,1078544.000,42083,1,T1,1,100,36.249
1735118544.961045,1078678.000,42100,1,T1,1,100,36.356
1735118545.094045,1078811.000,42131,1,T1,1,100,36.331
1735118545.227045,1078944.000,42151,1,T1,1,100,36.321
1735118545.361045,1079078.000,42167,1,T1,1,100,36.316
1735118545.494045,1079211.000,42199,1,T1,1,100,36.172
1735118545.627046,1079344.000,42216,1,T1,1,100,36.252
1735118545.761046,1079478.000,42232,1,T1,1,100,36.215
1735118545.894046,1079611.000,42249,1,T1,1,100,36.200
1735118546.027046,1079744.000,42281,1,T1,1,100,36.193
1735118546.161047,1079878.000,42297,1,T1,1,100,36.332
1735118546.294047,1080011.000,42315,1,T1,1,100,36.214
1735118546.427047,1080144.000,42346,1,T1,1,100,36.199
1735118546.561047,1080278.000,42363,1,T1,1,100,36.157
1735118546.694047,1080411.000,42380,1,T1,1,100,36.174
1735118546.827047,1080544.000,42414,1,T1,1,100,36.288
1735118546.961048,1080678.000,42432,1,T1,1,100,36.337
1735118547.094048,1080811.000,42449,1,T1,1,100,36.252
1735118547.227048,1080944.000,42481,1,T1,1,100,36.251
1735118547.360048,1081077.000,42497,1,T1,1,100,36.357
1735118547.494048,1081211.000,42514,1,T1,1,100,36.225
1735118547.627049,1081344.000,42531,1,T1,1,100,36.310
1735118547.760049,1081477.000,42562,1,T1,1,100,36.276
1735118547.894049,1081611.000,42580,1,T1,1,100,36.332
1735118548.027049,1081744.000,42596,1,T1,1,100,36.286
1735118548.160049,1081877.000,42618,1,T1,1,100,36.265
1735118548.294050,1082011.000,42635,1,T1,1,100,36.363
1735118548.427050,1082144.000,42651,1,T1,1,100,36.299
1735118548.560050,1082277.000,42683,1,T1,1,100,36.271
1735118548.694050,1082411.000,42701,1,T1,1,100,36.188
1735118548.827050,1082544.000,42718,1,T1,1,100,36.188
1735118548.960051,1082677.000,42750,1,T1,1,100,36.329
1735118549.094051,1082811.000,42766,1,T1,1,100,36.391
1735118549.227051,1082944.000,42784,1,T1,1,100,36.311
1735118549.360051,1083077.000,42815,1,T1,1,100,36.347
1735118549.493051,1083210.000,42831,1,T1,1,100,36.292
1735118549.627052,1083344.000,42849,1,T1,1,100,36.233
1735118549.760052,1083477.000,42867,1,T1,1,100,36.243
1735118549.894052,1083611.000,42899,1,T1,1,100,36.211
1735118550.027052,1083744.000,42916,1,T1,1,100,36.198
1735118550.160052,1083877.000,42934,1,T1,1,100,36.298
1735118550.293052,1084010.000,42966,1,T1,1,100,36.342
1735118550.427053,1084144.000,42983,1,T1,1,100,36.183
1735118550.560053,1084277.000,43000,1,T1,1,100,36.221
1735118550.693053,1084410.000,43031,1,T1,1,100,36.238
1735118550.827053,1084544.000,43048,1,T1,1,100,36.174
1735118550.960053,1084677.000,43065,1,T1,1,100,36.252
1735118551.093054,1084810.000,43098,1,T1,1,100,36.357
1735118551.227054,1084944.000,43116,1,T1,1,100,36.190
1735118551.360054,1085077.000,43132,1,T1,1,100,36.260
1735118551.493054,1085210.000,43164,1,T1,1,100,36.183
1735118551.627054,1085344.000,43181,1,T1,1,100,36.150
1735118551.760055,1085477.000,43197,1,T1,1,100,36.136
1735118551.893055,1085610.000,43214,1,T1,1,100,36.165
1735118552.027055,1085744.000,43250,1,T1,1,100,36.284
1735118552.160055,1085877.000,43266,1,T1,1,100,36.300
1735118552.293055,1086010.000,43284,1,T1,1,100,36.307
1735118552.426056,1086143.000,43315,1,T1,1,100,36.275
1735118552.560056,1086277.000,43334,1,T1,1,100,36.190
1735118552.693056,1086410.000,43351,1,T1,1,100,36.295
1735118552.827056,1086544.000,43383,1,T1,1,100,36.376
1735118552.960056,1086677.000,43399,1,T1,1,100,36.304
1735118553.093056,1086810.000,43418,1,T1,1,100,36.380
1735118553.226057,1086943.000,43441,1,T1,1,100,36.342
1735118553.360057,1087077.000,43457,1,T1,1,100,36.254
1735118553.493057,1087210.000,43474,1,T1,1,100,36.252
1735118553.626057,1087343.000,43508,1,T1,1,100,36.322
1735118553.760057,1087477.000,43524,1,T1,1,100,36.246
1735118553.893058,1087610.000,43542,1,T1,1,100,36.248
1735118554.026058,1087743.000,43573,1,T1,1,100,36.285
1735118554.160058,1087877.000,43589,1,T1,1,100,36.230
1735118554.293058,1088010.000,43607,1,T1,1,100,36.206
1735118554.426059,1088143.000,43640,1,T1,1,100,36.195
1735118554.560059,1088277.000,43657,1,T1,1,100,36.191
1735118554.693059,1088410.000,43674,1,T1,1,100,36.224
1735118554.826059,1088543.000,43706,1,T1,1,100,36.310
1735118554.960059,1088677.000,43722,1,T1,1,100,36.276
1735118555.093060,1088810.000,43739,1,T1,1,100,36.226
1735118555.227060,1088944.000,43771,1,T1,1,100,36.240
1735118555.360060,1089077.000,43787,1,T1,1,100,36.245
1735118555.493060,1089210.000,43804,1,T1,1,100,36.177
1735118555.626060,1089343.000,43821,1,T1,1,100,36.254
1735118555.760061,1089477.000,43852,1,T1,1,100,36.323
1735118555.893061,1089610.000,43870,1,T1,1,100,36.281
1735118556.026061,1089743.000,43888,1,T1,1,100,36.370
1735118556.160061,1089877.000,43920,1,T1,1,100,36.373
1735118556.293061,1090010.000,43937,1,T1,1,100,36.303
1735118556.426061,1090143.000,43953,1,T1,1,100,36.202
1735118556.559062,1090276.000,43987,1,T1,1,100,36.194
1735118556.693062,1090410.000,44004,1,T1,1,100,36.119
1735118556.826062,1090543.000,44020,1,T1,1,100,36.193
1735118556.960062,1090677.000,44054,1,T1,1,100,36.296
1735118557.093062,1090810.000,44073,1,T1,1,100,36.199
1735118557.226063,1090943.000,44090,1,T1,1,100,36.299
1735118557.360063,1091077.000,44121,1,T1,1,100,36.271
1735118557.493063,1091210.000,44138,1,T1,1,100,36.188
1735118557.626063,1091343.000,44155,1,T1,1,100,36.117
1735118557.759063,1091476.000,44174,1,T1,1,100,36.228
1735118557.893064,1091610.000,44206,1,T1,1,100,36.170
1735118558.026064,1091743.000,44222,1,T1,1,100,36.215
1735118558.159064,1091876.000,44239,1,T1,1,100,36.235
1735118558.293064,1092010.000,44278,1,T1,1,100,36.208
1735118558.426064,1092143.000,44294,1,T1,1,100,36.161
1735118558.559064,1092276.000,44312,1,T1,1,100,36.247
1735118558.693065,1092410.000,44328,1,T1,1,100,36.355
1735118558.826065,1092543.000,44345,1,T1,1,100,36.331
1735118558.959065,1092676.000,44377,1,T1,1,100,36.498
1735118559.093065,1092810.000,44393,1,T1,1,100,36.322
1735118559.226065,1092943.000,44411,1,T1,1,100,36.139
1735118559.359066,1093076.000,44442,1,T1,1,100,36.096
1735118559.493066,1093210.000,44458,1,T1,1,100,36.148
1735118559.626066,1093343.000,44476,1,T1,1,100,36.135
1735118559.759066,1093476.000,44509,1,T1,1,100,36.236
1735118559.893066,1093610.000,44526,1,T1,1,100,36.244
1735118560.026067,1093743.000,44543,1,T1,1,100,36.212
1735118560.159067,1093876.000,44575,1,T1,1,100,36.163
1735118560.292067,1094009.000,44593,1,T1,1,100,36.248
1735118560.426067,1094143.000,44610,1,T1,1,100,36.178
1735118560.559067,1094276.000,44642,1,T1,1,100,36.148
1735118560.693068,1094410.000,44658,1,T1,1,100,36.241
1735118560.826068,1094543.000,44675,1,T1,1,100,36.211
1735118560.959068,1094676.000,44692,1,T1,1,100,36.339
1735118561.092068,1094809.000,44725,1,T1,1,100,36.289
1735118561.226068,1094943.000,44743,1,T1,1,100,36.302
1735118561.359069,1095076.000,44759,1,T1,1,100,36.273
1735118561.492069,1095209.000,44791,1,T1,1,100,36.224
1735118561.626069,1095343.000,44808,1,T1,1,100,36.239
1735118561.759069,1095476.000,44824,1,T1,1,100,36.245
1735118561.892069,1095609.000,44858,1,T1,1,100,36.283
1735118562.026070,1095743.000,44875,1,T1,1,100,36.300
1735118562.159070,1095876.000,44893,1,T1,1,100,36.201
1735118562.292070,1096009.000,44925,1,T1,1,100,36.158
1735118562.426070,1096143.000,44942,1,T1,1,100,36.210
1735118562.559070,1096276.000,44959,1,T1,1,100,36.197
1735118562.692070,1096409.000,44992,1,T1,1,100,36.192
1735118562.826071,1096543.000,45010,1,T1,1,100,36.260
1735118562.959071,1096676.000,45026,1,T1,1,100,36.219
1735118563.092071,1096809.000,45043,1,T1,1,100,36.272
1735118563.226071,1096943.000,45075,1,T1,1,100,36.295
1735118563.359071,1097076.000,45091,1,T1,1,100,36.199
1735118563.492072,1097209.000,45113,1,T1,1,100,36.121
1735118563.625072,1097342.000,45132,1,T1,1,100,36.159
1735118563.759072,1097476.000,45163,1,T1,1,100,36.281
1735118563.892072,1097609.000,45181,1,T1,1,100,36.335
1735118564.025072,1097742.000,45197,1,T1,1,100,36.393
1735118564.159073,1097876.000,45231,1,T1,1,100,36.383
1735118564.292073,1098009.000,45248,1,T1,1,100,36.272
1735118564.425073,1098142.000,45264,1,T1,1,100,36.295
1735118564.559073,1098276.000,45281,1,T1,1,100,36.340
1735118564.692073,1098409.000,45313,1,T1,1,100,36.254
1735118564.825073,1098542.000,45329,1,T1,1,100,36.322
1735118564.959074,1098676.000,45347,1,T1,1,100,36.246
1735118565.092074,1098809.000,45380,1,T1,1,100,36.248
1735118565.225074,1098942.000,45397,1,T1,1,100,36.178
1735118565.359074,1099076.000,45414,1,T1,1,100,36.184
1735118565.492074,1099209.000,45446,1,T1,1,100,36.150
1735118565.625075,1099342.000,45462,1,T1,1,100,36.207
1735118565.759075,1099476.000,45479,1,T1,1,100,36.302
1735118565.892075,1099609.000,45511,1,T1,1,100,36.237
1735118566.025075,1099742.000,45527,1,T1,1,100,36.209
1735118566.159075,1099876.000,45544,1,T1,1,100,36.161
1735118566.292076,1100009.000,45576,1,T1,1,100,36.141
1735118566.425076,1100142.000,45592,1,T1,1,100,36.132
1735118566.559076,1100276.000,45610,1,T1,1,100,36.199
1735118566.692076,1100409.000,45641,1,T1,1,100,36.192
1735118566.825077,1100542.000,45657,1,T1,1,100,36.296
1735118566.958077,1100675.000,45677,1,T1,1,100,36.341
1735118567.092077,1100809.000,45693,1,T1,1,100,36.289
1735118567.225077,1100942.000,45727,1,T1,1,100,36.232
1735118567.358077,1101075.000,45744,1,T1,1,100,36.242
1735118567.492077,1101209.000,45760,1,T1,1,100,36.211
1735118567.625078,1101342.000,45792,1,T1,1,100,36.269
1735118567.758078,1101475.000,45809,1,T1,1,100,36.329
1735118567.892078,1101609.000,45826,1,T1,1,100,36.213
1735118568.025078,1101742.000,45857,1,T1,1,100,36.305
1735118568.158078,1101875.000,45874,1,T1,1,100,36.274
1735118568.292079,1102009.000,45891,1,T1,1,100,36.225
1735118568.425079,1102142.000,45922,1,T1,1,100,36.239
1735118568.558079,1102275.000,45945,1,T1,1,100,36.281
1735118568.692079,1102409.000,45961,1,T1,1,100,36.192
1735118568.825079,1102542.000,45978,1,T1,1,100,36.190
1735118568.958080,1102675.000,45995,1,T1,1,100,36.259
1735118569.091080,1102808.000,46026,1,T1,1,100,36.148
1735118569.225080,1102942.000,46044,1,T1,1,100,36.170
